folio,codigo,descripcion,marca,cantidad,precio,categoria
3102,210079,VASO # 8 20/50PZ REYMA,REYMA,15.000000,713.235000,Subfamilia de Varios
3102,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,15.000000,1054.230000,BOTANAS
3103,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,10.000000,4.950000,Subfamilia de Varios
3103,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,25.000000,185.250000,Subfamilia de Varios
3103,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,8.000000,146.560000,Subfamilia de Varios
3103,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,8.000000,46.240000,Subfamilia de Varios
3103,210079,VASO # 8 20/50PZ REYMA,REYMA,15.000000,713.235000,Subfamilia de Varios
3103,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,15.000000,1054.230000,BOTANAS
3186,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,5.000000,91.600000,Subfamilia de Varios
3186,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,5.000000,28.900000,Subfamilia de Varios
3186,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,8.000000,46.000000,Subfamilia de Varios
3186,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,3.000000,22.230000,Subfamilia de Varios
3186,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,5.000000,351.410000,BOTANAS
3186,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,6.000000,2.970000,Subfamilia de Varios
3187,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,5.000000,91.600000,Subfamilia de Varios
3187,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,5.000000,28.900000,Subfamilia de Varios
3187,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,8.000000,46.000000,Subfamilia de Varios
3187,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,3.000000,22.230000,Subfamilia de Varios
3187,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,5.000000,351.410000,BOTANAS
3187,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,6.000000,2.970000,Subfamilia de Varios
3362,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,8.000000,3.960000,Subfamilia de Varios
3362,090082,BOMBON GIGANTE 15/400GR DLR,DLR,5.000000,61.500000,PRODUCTOS DE CONFITERIA
3362,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,15.000000,86.250000,Subfamilia de Varios
3362,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,10.000000,74.100000,Subfamilia de Varios
3362,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,5.000000,91.600000,Subfamilia de Varios
3362,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,5.000000,28.900000,Subfamilia de Varios
3362,210079,VASO # 8 20/50PZ REYMA,REYMA,8.000000,380.392000,Subfamilia de Varios
3363,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,8.000000,3.960000,Subfamilia de Varios
3363,090082,BOMBON GIGANTE 15/400GR DLR,DLR,5.000000,61.500000,PRODUCTOS DE CONFITERIA
3363,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,15.000000,86.250000,Subfamilia de Varios
3363,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,10.000000,74.100000,Subfamilia de Varios
3363,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,5.000000,91.600000,Subfamilia de Varios
3363,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,5.000000,28.900000,Subfamilia de Varios
3363,210079,VASO # 8 20/50PZ REYMA,REYMA,8.000000,380.392000,Subfamilia de Varios
3402,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,5.000000,351.410000,BOTANAS
3402,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,10.000000,4.950000,Subfamilia de Varios
3402,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,10.000000,57.800000,Subfamilia de Varios
3402,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,10.000000,183.200000,Subfamilia de Varios
3402,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,10.000000,74.100000,Subfamilia de Varios
3402,210079,VASO # 8 20/50PZ REYMA,REYMA,6.000000,285.294000,Subfamilia de Varios
3403,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,5.000000,351.410000,BOTANAS
3403,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,10.000000,4.950000,Subfamilia de Varios
3403,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,10.000000,57.800000,Subfamilia de Varios
3403,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,10.000000,183.200000,Subfamilia de Varios
3403,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,10.000000,74.100000,Subfamilia de Varios
3403,210079,VASO # 8 20/50PZ REYMA,REYMA,6.000000,285.294000,Subfamilia de Varios
3500,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,5.000000,2.475000,Subfamilia de Varios
3500,210079,VASO # 8 20/50PZ REYMA,REYMA,20.000000,950.980000,Subfamilia de Varios
3500,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,10.000000,74.100000,Subfamilia de Varios
3500,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,4.000000,23.000000,Subfamilia de Varios
3500,090082,BOMBON GIGANTE 15/400GR DLR,DLR,5.000000,61.500000,PRODUCTOS DE CONFITERIA
3500,090011,BOMBON CHOC.20/50PZ DLR,DLR,15.000000,20.340000,PRODUCTOS DE CONFITERIA
3500,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,20.000000,1405.640000,BOTANAS
3501,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,5.000000,2.475000,Subfamilia de Varios
3501,210079,VASO # 8 20/50PZ REYMA,REYMA,20.000000,950.980000,Subfamilia de Varios
3501,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,10.000000,74.100000,Subfamilia de Varios
3501,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,4.000000,23.000000,Subfamilia de Varios
3501,090082,BOMBON GIGANTE 15/400GR DLR,DLR,5.000000,61.500000,PRODUCTOS DE CONFITERIA
3501,090011,BOMBON CHOC.20/50PZ DLR,DLR,15.000000,20.340000,PRODUCTOS DE CONFITERIA
3501,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,20.000000,1405.640000,BOTANAS
3549,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,10.000000,4.950000,Subfamilia de Varios
3549,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,10.000000,74.100000,Subfamilia de Varios
3549,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,10.000000,57.500000,Subfamilia de Varios
3549,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,8.000000,146.560000,Subfamilia de Varios
3549,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,8.000000,46.240000,Subfamilia de Varios
3549,210079,VASO # 8 20/50PZ REYMA,REYMA,3.000000,142.647000,Subfamilia de Varios
3550,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,10.000000,4.950000,Subfamilia de Varios
3550,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,10.000000,74.100000,Subfamilia de Varios
3550,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,10.000000,57.500000,Subfamilia de Varios
3550,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,8.000000,146.560000,Subfamilia de Varios
3550,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,8.000000,46.240000,Subfamilia de Varios
3550,210079,VASO # 8 20/50PZ REYMA,REYMA,3.000000,142.647000,Subfamilia de Varios
3586,210079,VASO # 8 20/50PZ REYMA,REYMA,10.000000,475.490000,Subfamilia de Varios
3586,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,6.000000,109.920000,Subfamilia de Varios
3586,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,9.000000,66.690000,Subfamilia de Varios
3586,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,5.000000,28.750000,Subfamilia de Varios
3586,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,5.000000,28.900000,Subfamilia de Varios
3586,090082,BOMBON GIGANTE 15/400GR DLR,DLR,20.000000,246.000000,PRODUCTOS DE CONFITERIA
3586,090011,BOMBON CHOC.20/50PZ DLR,DLR,10.000000,13.560000,PRODUCTOS DE CONFITERIA
3586,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,20.000000,1405.640000,BOTANAS
3587,210079,VASO # 8 20/50PZ REYMA,REYMA,10.000000,475.490000,Subfamilia de Varios
3587,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,6.000000,109.920000,Subfamilia de Varios
3587,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,9.000000,66.690000,Subfamilia de Varios
3587,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,5.000000,28.750000,Subfamilia de Varios
3587,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,5.000000,28.900000,Subfamilia de Varios
3587,090082,BOMBON GIGANTE 15/400GR DLR,DLR,20.000000,246.000000,PRODUCTOS DE CONFITERIA
3587,090011,BOMBON CHOC.20/50PZ DLR,DLR,10.000000,13.560000,PRODUCTOS DE CONFITERIA
3587,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,20.000000,1405.640000,BOTANAS
3688,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,20.000000,1405.640000,BOTANAS
3688,090082,BOMBON GIGANTE 15/400GR DLR,DLR,10.000000,123.000000,PRODUCTOS DE CONFITERIA
3688,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,5.000000,2.475000,Subfamilia de Varios
3688,210079,VASO # 8 20/50PZ REYMA,REYMA,10.000000,475.490000,Subfamilia de Varios
3688,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,6.000000,109.920000,Subfamilia de Varios
3688,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,10.000000,74.100000,Subfamilia de Varios
3688,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,6.000000,34.680000,Subfamilia de Varios
3689,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,20.000000,1405.640000,BOTANAS
3689,090082,BOMBON GIGANTE 15/400GR DLR,DLR,10.000000,123.000000,PRODUCTOS DE CONFITERIA
3689,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,5.000000,2.475000,Subfamilia de Varios
3689,210079,VASO # 8 20/50PZ REYMA,REYMA,10.000000,475.490000,Subfamilia de Varios
3689,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,6.000000,109.920000,Subfamilia de Varios
3689,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,10.000000,74.100000,Subfamilia de Varios
3689,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,6.000000,34.680000,Subfamilia de Varios
3747,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,15.000000,7.425000,Subfamilia de Varios
3747,210079,VASO # 8 20/50PZ REYMA,REYMA,20.000000,950.980000,Subfamilia de Varios
3747,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,3.000000,54.960000,Subfamilia de Varios
3747,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,5.000000,37.050000,Subfamilia de Varios
3747,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,5.000000,28.750000,Subfamilia de Varios
3747,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,4.000000,23.120000,Subfamilia de Varios
3747,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,15.000000,1054.230000,BOTANAS
3748,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,15.000000,7.425000,Subfamilia de Varios
3748,210079,VASO # 8 20/50PZ REYMA,REYMA,20.000000,950.980000,Subfamilia de Varios
3748,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,3.000000,54.960000,Subfamilia de Varios
3748,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,5.000000,37.050000,Subfamilia de Varios
3748,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,5.000000,28.750000,Subfamilia de Varios
3748,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,4.000000,23.120000,Subfamilia de Varios
3748,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,15.000000,1054.230000,BOTANAS
3753,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,7.000000,51.870000,Subfamilia de Varios
3753,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,1.000000,5.750000,Subfamilia de Varios
3753,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,2.000000,0.990000,Subfamilia de Varios
3753,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,1.000000,18.320000,Subfamilia de Varios
3753,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,1.000000,5.780000,Subfamilia de Varios
3753,210079,VASO # 8 20/50PZ REYMA,REYMA,1.000000,47.549000,Subfamilia de Varios
3754,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,7.000000,51.870000,Subfamilia de Varios
3754,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,1.000000,5.750000,Subfamilia de Varios
3754,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,2.000000,0.990000,Subfamilia de Varios
3754,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,1.000000,18.320000,Subfamilia de Varios
3754,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,1.000000,5.780000,Subfamilia de Varios
3754,210079,VASO # 8 20/50PZ REYMA,REYMA,1.000000,47.549000,Subfamilia de Varios
3925,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,3.000000,1.485000,Subfamilia de Varios
3925,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,10.000000,74.100000,Subfamilia de Varios
3925,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,3.000000,17.250000,Subfamilia de Varios
3925,210079,VASO # 8 20/50PZ REYMA,REYMA,6.000000,285.294000,Subfamilia de Varios
3925,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,5.000000,28.900000,Subfamilia de Varios
3925,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,3.000000,54.960000,Subfamilia de Varios
3926,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,3.000000,1.485000,Subfamilia de Varios
3926,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,10.000000,74.100000,Subfamilia de Varios
3926,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,3.000000,17.250000,Subfamilia de Varios
3926,210079,VASO # 8 20/50PZ REYMA,REYMA,6.000000,285.294000,Subfamilia de Varios
3926,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,5.000000,28.900000,Subfamilia de Varios
3926,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,3.000000,54.960000,Subfamilia de Varios
4097,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,8.000000,3.960000,Subfamilia de Varios
4097,210079,VASO # 8 20/50PZ REYMA,REYMA,20.000000,950.980000,Subfamilia de Varios
4097,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,3.000000,54.960000,Subfamilia de Varios
4097,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,20.000000,148.200000,Subfamilia de Varios
4097,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,10.000000,57.500000,Subfamilia de Varios
4097,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,3.000000,17.340000,Subfamilia de Varios
4097,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,43.000000,3022.126000,BOTANAS
4098,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,43.000000,3022.126000,BOTANAS
4098,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,8.000000,3.960000,Subfamilia de Varios
4098,210079,VASO # 8 20/50PZ REYMA,REYMA,20.000000,950.980000,Subfamilia de Varios
4098,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,3.000000,54.960000,Subfamilia de Varios
4098,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,20.000000,148.200000,Subfamilia de Varios
4098,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,10.000000,57.500000,Subfamilia de Varios
4098,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,3.000000,17.340000,Subfamilia de Varios
4207,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,4.000000,73.280000,Subfamilia de Varios
4207,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,10.000000,74.100000,Subfamilia de Varios
4207,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,3.000000,17.340000,Subfamilia de Varios
4207,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,5.000000,2.475000,Subfamilia de Varios
4207,090082,BOMBON GIGANTE 15/400GR DLR,DLR,10.000000,123.000000,PRODUCTOS DE CONFITERIA
4207,090011,BOMBON CHOC.20/50PZ DLR,DLR,15.000000,20.340000,PRODUCTOS DE CONFITERIA
4207,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,10.000000,702.820000,BOTANAS
4208,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,4.000000,73.280000,Subfamilia de Varios
4208,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,10.000000,74.100000,Subfamilia de Varios
4208,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,3.000000,17.340000,Subfamilia de Varios
4208,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,5.000000,2.475000,Subfamilia de Varios
4208,090082,BOMBON GIGANTE 15/400GR DLR,DLR,10.000000,123.000000,PRODUCTOS DE CONFITERIA
4208,090011,BOMBON CHOC.20/50PZ DLR,DLR,15.000000,20.340000,PRODUCTOS DE CONFITERIA
4208,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,10.000000,702.820000,BOTANAS
4314,090082,BOMBON GIGANTE 15/400GR DLR,DLR,1.000000,12.300000,PRODUCTOS DE CONFITERIA
4314,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,1.000000,0.495000,Subfamilia de Varios
4314,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,8.000000,46.000000,Subfamilia de Varios
4314,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,10.000000,74.100000,Subfamilia de Varios
4314,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,1.000000,18.320000,Subfamilia de Varios
4314,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,1.000000,5.780000,Subfamilia de Varios
4315,090082,BOMBON GIGANTE 15/400GR DLR,DLR,1.000000,12.300000,PRODUCTOS DE CONFITERIA
4315,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,1.000000,0.495000,Subfamilia de Varios
4315,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,8.000000,46.000000,Subfamilia de Varios
4315,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,10.000000,74.100000,Subfamilia de Varios
4315,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,1.000000,18.320000,Subfamilia de Varios
4315,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,1.000000,5.780000,Subfamilia de Varios
4386,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,5.000000,351.410000,BOTANAS
4386,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,6.000000,2.970000,Subfamilia de Varios
4386,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,10.000000,57.800000,Subfamilia de Varios
4386,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,8.000000,146.560000,Subfamilia de Varios
4386,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,5.000000,37.050000,Subfamilia de Varios
4386,210079,VASO # 8 20/50PZ REYMA,REYMA,7.000000,332.843000,Subfamilia de Varios
4387,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,5.000000,351.410000,BOTANAS
4387,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,6.000000,2.970000,Subfamilia de Varios
4387,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,10.000000,57.800000,Subfamilia de Varios
4387,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,8.000000,146.560000,Subfamilia de Varios
4387,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,5.000000,37.050000,Subfamilia de Varios
4387,210079,VASO # 8 20/50PZ REYMA,REYMA,7.000000,332.843000,Subfamilia de Varios
4440,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,4.000000,1.980000,Subfamilia de Varios
4440,210079,VASO # 8 20/50PZ REYMA,REYMA,30.000000,1426.470000,Subfamilia de Varios
4440,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,10.000000,74.100000,Subfamilia de Varios
4440,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,2.000000,11.560000,Subfamilia de Varios
4440,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,2.000000,36.640000,Subfamilia de Varios
4440,090082,BOMBON GIGANTE 15/400GR DLR,DLR,20.000000,246.000000,PRODUCTOS DE CONFITERIA
4440,090011,BOMBON CHOC.20/50PZ DLR,DLR,15.000000,20.340000,PRODUCTOS DE CONFITERIA
4441,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,4.000000,1.980000,Subfamilia de Varios
4441,210079,VASO # 8 20/50PZ REYMA,REYMA,30.000000,1426.470000,Subfamilia de Varios
4441,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,10.000000,74.100000,Subfamilia de Varios
4441,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,2.000000,11.560000,Subfamilia de Varios
4441,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,2.000000,36.640000,Subfamilia de Varios
4441,090082,BOMBON GIGANTE 15/400GR DLR,DLR,20.000000,246.000000,PRODUCTOS DE CONFITERIA
4441,090011,BOMBON CHOC.20/50PZ DLR,DLR,15.000000,20.340000,PRODUCTOS DE CONFITERIA
4504,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,10.000000,4.950000,Subfamilia de Varios
4504,210079,VASO # 8 20/50PZ REYMA,REYMA,4.000000,190.196000,Subfamilia de Varios
4504,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,10.000000,74.100000,Subfamilia de Varios
4504,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,8.000000,46.000000,Subfamilia de Varios
4504,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,3.000000,54.960000,Subfamilia de Varios
4504,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,25.000000,1757.050000,BOTANAS
4505,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,10.000000,4.950000,Subfamilia de Varios
4505,210079,VASO # 8 20/50PZ REYMA,REYMA,4.000000,190.196000,Subfamilia de Varios
4505,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,10.000000,74.100000,Subfamilia de Varios
4505,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,8.000000,46.000000,Subfamilia de Varios
4505,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,3.000000,54.960000,Subfamilia de Varios
4505,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,25.000000,1757.050000,BOTANAS
4563,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,10.000000,4.950000,Subfamilia de Varios
4563,210079,VASO # 8 20/50PZ REYMA,REYMA,5.000000,237.745000,Subfamilia de Varios
4563,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,8.000000,59.280000,Subfamilia de Varios
4563,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,8.000000,46.000000,Subfamilia de Varios
4563,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,4.000000,23.120000,Subfamilia de Varios
4563,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,15.000000,1054.230000,BOTANAS
4564,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,10.000000,4.950000,Subfamilia de Varios
4564,210079,VASO # 8 20/50PZ REYMA,REYMA,5.000000,237.745000,Subfamilia de Varios
4564,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,8.000000,59.280000,Subfamilia de Varios
4564,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,8.000000,46.000000,Subfamilia de Varios
4564,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,4.000000,23.120000,Subfamilia de Varios
4564,150014,SABRISURTIDO 1/30PZ ALEGRO,ALEGRO,15.000000,1054.230000,BOTANAS
4676,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,5.000000,2.475000,Subfamilia de Varios
4676,210079,VASO # 8 20/50PZ REYMA,REYMA,25.000000,1188.725000,Subfamilia de Varios
4676,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,8.000000,59.280000,Subfamilia de Varios
4676,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,8.000000,46.000000,Subfamilia de Varios
4676,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,3.000000,17.340000,Subfamilia de Varios
4676,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,4.000000,73.280000,Subfamilia de Varios
4677,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,5.000000,2.475000,Subfamilia de Varios
4677,210079,VASO # 8 20/50PZ REYMA,REYMA,25.000000,1188.725000,Subfamilia de Varios
4677,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,8.000000,59.280000,Subfamilia de Varios
4677,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,8.000000,46.000000,Subfamilia de Varios
4677,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,3.000000,17.340000,Subfamilia de Varios
4677,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,4.000000,73.280000,Subfamilia de Varios
4734,210079,VASO # 8 20/50PZ REYMA,REYMA,8.000000,380.392000,Subfamilia de Varios
4734,180722,CHAROLA MARIEL 66 10/50 REYMA,REYMA,5.000000,28.750000,Subfamilia de Varios
4734,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,3.000000,1.485000,Subfamilia de Varios
4734,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,10.000000,74.100000,Subfamilia de Varios
4734,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,5.000000,91.600000,Subfamilia de Varios
4734,180753,CONTENEDOR 8X8 LISO 8/25 REYMA,REYMA,5.000000,28.900000,Subfamilia de Varios
4735,210146,VASO # 732 20/15PZ CONVERMEX,CONVERMEX,3.000000,1.485000,Subfamilia de Varios
4735,180719,CHAROLA MARIEL 855 10/50 REYMA,REYMA,10.000000,74.100000,Subfamilia de Varios
4735,180514,CONTENEDOR 8X8 DIV 8/25 REYMA,REYMA,5.000000,91.600000,Subfamilia de Varios
